,0,1,2,3,4
0,1e-08,0.43496293,0.63071775,0.2392301,0.61325145
1,0.115130804,1e-08,0.64677197,0.52254444,0.09001968
2,0.1630049,0.23927139,1e-08,0.651078,0.62954813
3,0.14663339,0.21574059,0.19576922,1e-08,0.8777661
4,0.15378611,0.16103391,0.19170557,0.2926596,1e-08
