,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-08,0.8389227,0.0884216,0.09980494,0.15753631,0.21491346,0.10228302,0.10190268,1.0599954,0.09138037,0.13976093,0.12290366,0.11100563,0.18385103,0.097589746,0.10151051
1,0.086950704,1e-08,0.09787758,0.1601518,0.11750837,0.09029985,0.08286794,0.099872194,0.10133798,0.96103513,0.090583324,0.13790965,0.08401244,0.08941288,0.101074636,1.2646759
2,0.08500205,0.103824526,1e-08,0.27282062,1.4636387,0.08835881,0.101785466,0.16462241,0.08653464,0.1040317,0.15149787,0.124812394,0.86438566,0.08461949,0.093425795,0.09900834
3,0.099288315,0.08460431,0.11784507,1e-08,0.5936579,0.0887757,0.11755675,0.101607166,0.08864429,0.111382954,1.162791,0.15203008,0.09792808,0.08144492,0.0847722,0.14054543
4,0.09375914,0.099272154,0.091899134,0.10482876,1e-08,0.114120625,0.11346136,0.12288276,0.10070021,0.113820285,0.13104855,0.33331266,0.103390016,0.08804598,0.12784532,0.13088891
5,0.10862109,0.09812425,0.08737933,0.09282739,0.16590658,1e-08,0.093608335,0.13211529,0.10484454,0.0936061,0.0872735,0.11686807,0.108130425,1.085391,0.13012579,0.09589327
6,0.08545109,0.09059338,0.085307725,0.090922385,0.10096401,0.11425724,1e-08,0.09131914,0.08023481,0.08801649,0.08635066,0.110282324,0.09615994,0.103517115,0.85801876,0.083685316
7,0.10926923,0.12142487,0.09164921,0.10207381,0.12529697,0.10608703,0.098607935,1e-08,0.09396072,0.08593338,0.09702637,0.109040216,0.09181202,0.105526745,0.10540466,0.09133982
8,0.2892014,0.8469825,0.105538905,0.3198608,0.09366897,0.08029327,0.07670969,0.10314138,1e-08,0.14189442,0.10644233,0.09619378,0.20714872,0.09120287,0.112274155,1.182986
9,0.09488027,0.085241035,0.9780866,0.16203183,0.14740855,0.09161608,0.09466577,0.14103697,0.094727054,1e-08,0.113212794,0.12954758,0.09568592,0.09819525,0.09113045,0.18597965
10,0.09192643,0.090774156,0.14295936,0.10208477,1.0845584,0.12055387,0.10210037,0.109260246,0.1133861,0.111970834,1e-08,1.032202,0.09290361,0.08585747,0.10453588,0.08359682
11,0.08455191,0.09490874,0.09737138,0.091222055,0.22003064,1.003454,0.12133922,0.10557913,0.09427109,0.11033377,0.10389856,1e-08,0.11800974,0.095150724,0.13241062,0.086349316
12,0.08868635,0.09028764,0.08493111,0.13100742,0.13222565,0.09511263,0.60361695,0.093503125,0.07232364,0.0779144,0.14574702,0.11699823,1e-08,0.09116289,0.09108104,0.12450676
13,0.106282756,0.11265048,0.09358621,0.09113934,0.1264209,0.11789316,0.08186409,0.19386208,0.08632762,0.09574712,0.08759952,0.108755425,0.10442476,1e-08,0.117219344,0.1078145
14,0.07778929,0.09919492,0.074555755,0.089326255,0.10145915,0.10910669,0.09946978,0.34781247,0.0753547,0.10436454,0.123463795,0.46516827,0.109695055,0.09295668,1e-08,0.15458801
15,0.09677109,0.0999553,0.11389792,1.3076507,0.10961196,0.086628236,0.10707963,0.10566996,0.10379977,0.20112233,0.11810349,0.09944884,0.086410515,0.08728007,0.08013061,1e-08
