,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.54693484,0.07708625,0.08092219,0.13032861,0.19130921,0.0785345,0.08652081,0.64835906,0.083228156,0.121414326,0.11384668,0.095525384,0.16216241,0.079841815,0.08874906
1,0.07372824,0.0,0.088153854,0.15718405,0.095673144,0.078375444,0.06639796,0.08403715,0.07741011,0.64101785,0.093759045,0.10828978,0.071606666,0.07470407,0.088265434,0.7114964
2,0.072933875,0.08759333,0.0,0.23913696,0.7594437,0.079841115,0.086959824,0.14270757,0.07502224,0.08604654,0.13818842,0.103685245,0.6135681,0.071533665,0.0767425,0.08652893
3,0.0837734,0.06743574,0.09535134,0.0,0.4933618,0.074158706,0.09830645,0.08496918,0.08071691,0.09879844,0.70487374,0.14390296,0.07945244,0.07103842,0.07182763,0.12378284
4,0.074009046,0.08437454,0.074495934,0.08707825,0.0,0.107840456,0.1014555,0.10978598,0.085464306,0.10404863,0.11644205,0.31459162,0.089425996,0.07663282,0.11548082,0.11232985
5,0.08935889,0.08275121,0.07277956,0.082636625,0.13696209,0.0,0.07863375,0.13211079,0.08890235,0.07998201,0.07901448,0.0908806,0.08821346,0.70603883,0.11386779,0.085263915
6,0.0746649,0.07235164,0.07189325,0.07671041,0.100154206,0.09453349,0.0,0.08479854,0.07350899,0.07500202,0.07443009,0.09907062,0.08820995,0.086327806,0.5381699,0.07867387
7,0.08276471,0.103507236,0.08968721,0.08293228,0.09875165,0.09343045,0.082537495,0.0,0.077674724,0.074067526,0.073803775,0.08883367,0.07703478,0.09034744,0.1055523,0.07495701
8,0.22812806,0.5734582,0.09307392,0.21871264,0.08719534,0.06908074,0.06919643,0.0957549,0.0,0.12758766,0.10047469,0.08722264,0.19767125,0.07904738,0.09524622,0.64460033
9,0.08073671,0.073273875,0.59228116,0.17161445,0.13221273,0.0744737,0.080510795,0.11923663,0.08595429,0.0,0.09344069,0.112178646,0.07447136,0.079459876,0.08308474,0.14265504
10,0.076550655,0.0814608,0.12831274,0.08646808,0.6921512,0.09751123,0.08193134,0.10245832,0.08821198,0.106867306,0.0,0.6946746,0.08211845,0.073547505,0.0876435,0.077633806
11,0.073232844,0.08162807,0.082150735,0.07585426,0.19370417,0.608314,0.10488445,0.08546289,0.07350445,0.094470955,0.08926876,0.0,0.097513564,0.081493445,0.11601105,0.067492306
12,0.072084896,0.079937235,0.06788009,0.11918595,0.11539072,0.082712606,0.4430883,0.08111639,0.068424776,0.06636,0.1395126,0.109097615,0.0,0.0817537,0.07715405,0.09954898
13,0.0929155,0.094129756,0.07807046,0.07688535,0.1045711,0.10512337,0.07297908,0.18678568,0.07301862,0.07705914,0.08136025,0.08314959,0.08409991,0.0,0.10486852,0.08417478
14,0.068069935,0.08384961,0.067813545,0.079400666,0.077824675,0.09921295,0.08954074,0.29438078,0.069288224,0.09060376,0.11676346,0.38562354,0.09737529,0.08479023,0.0,0.12982792
15,0.08535493,0.08316435,0.09345775,0.740858,0.09007992,0.07445309,0.08718227,0.09032949,0.08925331,0.1831995,0.10532553,0.0875067,0.0696892,0.07486928,0.06861015,0.0
