,0,1,2,3,4
0,1e-04,0.09145018,0.081124105,0.49389523,0.08351149
1,0.99005675,1e-04,0.09757728,0.09311057,0.65237343
2,0.05836962,0.06779889,1e-04,0.10412078,0.07867559
3,1.0077549,1.1097643,0.6950095,1e-04,0.0969827
4,0.63681895,1.0649981,0.7893026,0.7516131,1e-04
