,0,1,2,3,4
0,1e-08,0.4480682,0.28367752,0.56778663,0.14202444
1,0.12559263,1e-08,0.3253016,0.19374105,0.14399756
2,0.2565303,0.49472168,1e-08,0.5554663,0.59803593
3,0.20911276,0.40486783,0.34571922,1e-08,0.91522956
4,0.22051458,0.23810683,0.33181113,0.70372736,1e-08
