,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-08,0.18630154,0.10933361,0.14265181,0.13048716,0.14517114,0.09640451,0.18314317,1.1826307,0.10315055,0.11023476,0.09778552,0.11588932,0.08347633,0.11160011,0.105767265
1,0.1364711,1e-08,0.14440832,0.14017667,0.12154443,0.1758699,0.17666258,0.1524455,0.13728848,0.7833239,0.11890627,0.13715217,0.12418099,0.09575931,0.12599191,0.52125996
2,0.1122514,0.1390345,1e-08,0.109772615,1.3086246,0.11499391,0.14216013,0.13022493,0.14558814,0.11269962,0.09476354,0.15107962,1.1425763,0.14625563,0.15338199,0.12917274
3,0.10637807,0.12691776,0.12758836,1e-08,0.13584828,0.11342419,0.13687444,0.10476735,0.11049376,0.14344583,0.25861436,0.1367122,0.16948761,0.10276602,0.12913379,0.13127936
4,0.17656957,0.13760008,0.11554348,0.19893706,1e-08,0.13079692,0.14929022,0.14370017,0.118115224,0.089514285,0.12299315,0.5323261,0.24649243,0.10374372,0.15146194,0.16204168
5,0.11570293,0.09954929,0.14708628,0.09648717,0.15014482,1e-08,0.113513164,0.119193554,0.123657055,0.10654802,0.14049229,0.15339087,0.14606106,0.7003152,0.16742335,0.15019077
6,0.12864129,0.12776688,0.17334762,0.15857634,0.13665749,0.17115383,1e-08,0.13597749,0.10944891,0.13293515,0.10534609,0.17789711,0.124414384,0.11562704,0.19014348,0.13891181
7,0.16502899,0.13814856,0.09421538,0.19160298,0.09016636,0.09744826,0.124942295,1e-08,0.13995782,0.13824221,0.09469932,0.17303948,0.08614893,0.13093807,0.16772622,0.10624368
8,0.12982927,1.3634919,0.08746854,0.14844848,0.15117258,0.122498214,0.10597003,0.15125525,1e-08,0.15825261,0.118745804,0.09586953,0.12162657,0.12048802,0.13974217,0.11145294
9,0.11530088,0.16431753,0.7547131,0.11065675,0.1647143,0.123871155,0.15366408,0.09249408,0.113058396,1e-08,0.14950436,0.20089795,0.15694992,0.12300835,0.15975423,0.30440274
10,0.14321665,0.12545839,0.109694585,0.08863349,1.2398151,0.15366967,0.113346264,0.12752412,0.11891739,0.10877902,1e-08,0.104570955,0.11559258,0.15470174,0.115411334,0.14455839
11,0.15685746,0.14699942,0.17774652,0.10522273,0.14805295,0.9394585,0.14310241,0.15007344,0.12775025,0.09909959,0.1216684,1e-08,0.12196995,0.09888286,0.110866055,0.10281909
12,0.11888103,0.09320959,0.12766562,0.27418995,0.15273426,0.11150404,0.79288125,0.14435203,0.10448927,0.14128694,0.10210104,0.15521605,1e-08,0.12310814,0.17448275,0.12954336
13,0.13824253,0.13952187,0.11312397,0.17048717,0.12276247,0.16745625,0.1065812,0.68156135,0.10680112,0.1420737,0.08736897,0.1657543,0.16015986,1e-08,0.13058245,0.11484684
14,0.20331246,0.118671276,0.15556455,0.12043235,0.15586902,0.17787895,0.10275456,0.7940582,0.13330068,0.11137089,0.13461722,0.12395696,0.1273188,0.13234544,1e-08,0.12056665
15,0.15689874,0.14268985,0.10921875,0.2137726,0.09275318,0.1276105,0.12396926,0.12715508,0.1500187,0.26743668,0.09355924,0.15500072,0.13162984,0.104670875,0.113274366,1e-08
