,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-04,0.36038142,0.80775225,0.017347626,0.041855082,0.6718342,0.76481813,0.12150491,0.034235023,0.026061932,0.8128179,0.682693,0.6871074,0.70819026,0.040280502,0.020638678
1,0.022599876,1e-04,0.021684762,0.09172518,0.013218323,0.025596732,0.014385165,0.08037562,0.13705403,0.026272643,0.7671491,0.14361772,0.121513106,0.6723129,0.03100537,0.053829197
2,0.032716475,0.055769786,1e-04,0.021506399,0.04269115,0.019176936,0.03530525,0.045939907,0.6583744,0.03449202,0.024957066,0.02682179,0.03951612,0.14836106,0.08950987,0.050307564
3,0.6724248,0.09165951,0.07474295,1e-04,0.0205342,0.02109646,0.3721446,0.40181231,0.67760104,0.02493489,0.048065774,0.017945483,0.15159245,0.700029,0.7779625,0.030371252
4,0.18399096,0.058760263,0.02634157,0.023552004,1e-04,2.6069171,0.09263423,0.11908813,0.2573959,0.030957164,0.095890135,0.025335314,0.06194279,0.054056104,0.03013365,0.07919662
5,0.055278998,0.015879137,0.06315444,0.65765464,0.086575724,1e-04,0.046780337,0.034064166,0.032984525,0.04176979,0.089404255,0.02317947,0.3694437,0.023134232,0.031837657,0.034444667
6,0.28107947,0.025114655,0.018618,0.32561338,0.09361799,0.021786882,1e-04,0.038541514,0.039243583,0.036097564,0.83715945,0.027601901,0.015719315,0.81111777,0.1773125,0.032595888
7,0.05481185,0.033128776,0.020959996,0.10275622,0.040796578,0.021907829,0.017218908,1e-04,0.49437335,0.061396003,0.056525685,0.095370956,0.051197447,0.024665626,0.074002095,0.019562772
8,0.019306416,0.035490118,0.027248347,0.053992722,0.04577903,0.6430694,0.61986125,0.095108084,1e-04,0.025072506,0.7759279,0.6248225,0.6295045,0.63527614,0.84187716,0.024229264
9,0.80407757,0.06473475,0.027618678,0.016720241,0.08387687,0.722605,0.050103795,0.031928185,0.82543063,1e-04,0.021377234,0.021927495,0.04341069,0.6028833,0.201576,0.28791153
10,0.019986631,0.028236303,0.018639749,0.6955038,0.025751451,0.5417981,0.7741282,0.026630051,0.5491496,0.026857547,1e-04,0.732387,0.6763634,0.6643543,0.66682583,0.6769417
11,0.020290218,0.02094304,0.028810926,0.80711913,0.4200642,0.02777951,0.73231953,0.07216162,0.016682023,0.6369514,0.64298624,1e-04,0.06133548,0.022172255,0.04106602,0.6395198
12,0.8357026,0.67712367,0.010507044,0.5039154,0.071830444,0.034871347,0.026312523,0.04124471,0.66463417,0.032077108,0.7013996,0.12005822,1e-04,0.17178385,0.021035004,0.032532904
13,0.057127368,0.026426826,0.8033664,0.02053219,0.047013156,0.59671533,0.024088526,0.03711565,0.020671487,0.017995616,0.697998,0.8686291,0.14929031,1e-04,0.4601752,0.16700926
14,0.027866375,0.7650382,0.030070813,0.60922146,0.029225728,0.062386934,0.7023712,0.027650854,0.040409487,0.75098056,0.08976109,0.025155824,0.68905854,0.69082946,1e-04,0.7322192
15,0.13291356,0.7923324,0.016273372,0.10136571,0.022398207,0.015613659,0.14509031,0.031691886,2.4640737,0.05616568,0.55191064,0.055003613,0.06278419,0.8057079,0.04783229,1e-04
