,0,1,2,3,4
0,1e-04,0.09811776,0.07027576,0.07441636,0.6932472
1,0.6932472,1e-04,0.09485703,0.6932472,0.10695341
2,0.073192,0.07326219,1e-04,0.08111288,0.085770935
3,0.6932472,0.6932472,0.6932472,1e-04,0.09050567
4,0.6932472,0.6932472,0.6932472,0.6932472,1e-04
