c_teacher,e_teacher
0.4968394,0.5524084
0.5450729,0.44612053
0.49575403,0.46336353
0.38297874,0.48921916
0.6579811,0.5699329
0.39130372,0.44561148
0.82001203,0.4997278
0.5450729,0.44612053
0.56499624,0.45521688
0.41968092,0.47828764
0.50975394,0.38067785
0.550873,0.39346734
0.536785,0.47810718
0.62839717,0.631105
0.41968092,0.47828764
0.41968092,0.47828764
0.4212511,0.63058347
0.7240837,0.62029356
0.36426952,0.5294378
0.38713092,0.6597084
0.39073274,0.66855055
0.4351896,0.37479964
0.38713092,0.6597084
0.4738347,0.390168
0.56020826,0.39557636
0.5062854,0.56352997
0.41968092,0.47828764
0.55697656,0.6490588
0.38713092,0.6597084
0.37556708,0.74445486
0.5450729,0.44612053
0.5258844,0.54847264
0.37454587,0.5083095
0.41968092,0.47828764
0.67635435,0.51174206
0.52340066,0.5493717
0.35274372,0.5166871
0.6868309,0.71797574
0.57019687,0.6358021
0.6347391,0.49489397
0.5726322,0.6763963
0.509767,0.51096404
0.5047858,0.50268507
0.49109152,0.4905584
0.38655108,0.71705735
0.512678,0.6582256
0.52340066,0.5493717
0.39130372,0.44561148
0.49469683,0.49972123
0.614231,0.4492178
0.38713092,0.6597084
0.50920385,0.6598244
0.37343508,0.56079614
0.4212511,0.63058347
0.42924035,0.4139864
0.43838263,0.4595068
0.49331787,0.7808593
0.46576458,0.4069466
0.52654916,0.4818119
0.38487056,0.6124326
0.5688095,0.5942881
0.38713092,0.6597084
0.39130816,0.65250283
0.5258844,0.54847264
0.56020826,0.39557636
0.550873,0.39346734
0.40743703,0.6743888
0.6347391,0.49489397
0.45220956,0.49150994
0.5422215,0.39386716
0.509767,0.51096404
0.42924035,0.4139864
0.52654916,0.4818119
0.56499624,0.45521688
0.39130372,0.44561148
0.5450729,0.44612053
0.82001203,0.4997278
0.38713092,0.6597084
0.62839717,0.631105
0.3609944,0.5567275
0.46576458,0.4069466
0.5600411,0.77098495
0.37556708,0.74445486
0.41772085,0.6174666
0.37454587,0.5083095
0.4776258,0.56231
0.38713092,0.6597084
0.38828164,0.6322349
0.56020826,0.39557636
0.38238898,0.456893
0.4801069,0.56789285
0.4968394,0.5524084
0.4738347,0.390168
0.47456935,0.54385346
0.5450729,0.44612053
0.5450729,0.44612053
0.41789448,0.47056392
0.42924035,0.4139864
0.42010552,0.40449482
0.5062854,0.56352997
0.42010552,0.40449482
0.4968394,0.5524084
0.38241616,0.4437811
0.49068633,0.50974554
0.55930924,0.4438695
0.37556708,0.74445486
0.41968092,0.47828764
0.5450729,0.44612053
0.45745182,0.6489924
0.5450729,0.44612053
0.5258844,0.54847264
0.43969637,0.4950131
0.41968092,0.47828764
0.6347391,0.49489397
0.5719683,0.66525185
0.5047858,0.50268507
0.509767,0.51096404
0.62839717,0.631105
0.4776258,0.56231
0.5094313,0.58630943
0.5311918,0.55187
0.7061364,0.5337337
0.38828164,0.6322349
0.38713092,0.6597084
0.56020826,0.39557636
0.38713092,0.6597084
0.52654916,0.4818119
0.56499624,0.45521688
0.41968092,0.47828764
0.42924035,0.4139864
0.45532912,0.36612877
0.3542225,0.5793249
0.49575403,0.46336353
0.5450729,0.44612053
0.4470438,0.52023304
0.46576458,0.4069466
0.55697656,0.6490588
0.45331624,0.6679366
0.42010552,0.40449482
0.38713092,0.6597084
0.52393055,0.5234935
0.42010552,0.40449482
0.5450729,0.44612053
0.37556708,0.74445486
0.49575403,0.46336353
0.49068633,0.50974554
0.37454587,0.5083095
0.5450729,0.44612053
0.67102164,0.46090972
0.5450729,0.44612053
0.789943,0.67050564
0.5810985,0.5589901
0.46229807,0.53514326
0.509767,0.51096404
0.7240837,0.62029356
0.52340066,0.5493717
0.35274372,0.5166871
0.4805451,0.51135385
0.4212511,0.63058347
0.7118886,0.5655637
0.51639175,0.5220954
0.4667439,0.44919747
0.36426952,0.5294378
0.4212511,0.63058347
0.7061364,0.5337337
0.5420907,0.58974314
0.38713092,0.6597084
0.5391632,0.50559705
0.4805451,0.51135385
0.38713092,0.6597084
0.38713092,0.6597084
0.5047858,0.50268507
0.4577496,0.50185394
0.71017694,0.45584032
0.35202748,0.63746536
0.82001203,0.4997278
0.3928908,0.5567865
0.56703675,0.4487912
0.38713092,0.6597084
0.464358,0.5262757
0.40539983,0.53017795
0.52754056,0.56936866
0.47456935,0.54385346
0.56703675,0.4487912
0.56703675,0.4487912
0.4738347,0.390168
0.4738347,0.390168
0.49068633,0.50974554
0.45220956,0.49150994
0.5450729,0.44612053
0.55697656,0.6490588
0.38713092,0.6597084
0.5422215,0.39386716
0.38713092,0.6597084
0.5450729,0.44612053
0.49469683,0.49972123
0.3542225,0.5793249
0.45745182,0.6489924
0.52654916,0.4818119
0.56020826,0.39557636
0.40743703,0.6743888
0.43969637,0.4950131
0.3542225,0.5793249
0.45220956,0.49150994
0.41968092,0.47828764
0.43969637,0.4950131
0.41968092,0.47828764
0.5258844,0.54847264
0.5422215,0.39386716
0.5450729,0.44612053
0.533062,0.6058793
0.4424235,0.5257219
0.36426952,0.5294378
0.49988788,0.6216696
0.49469683,0.49972123
0.49068633,0.50974554
0.42924035,0.4139864
0.47859538,0.45592928
0.45745182,0.6489924
0.41968092,0.47828764
0.5290477,0.6455267
0.4776258,0.56231
0.7118886,0.5655637
0.4212511,0.63058347
0.38595736,0.6647571
0.6997135,0.54835135
0.49469683,0.49972123
0.3542225,0.5793249
0.44567496,0.3714565
0.5334349,0.64256126
0.37454587,0.5083095
0.41968092,0.47828764
0.550873,0.39346734
0.67102164,0.46090972
0.41282916,0.5771469
0.4805451,0.51135385
0.71017694,0.45584032
0.38713092,0.6597084
0.5696703,0.35020182
0.4968394,0.5524084
0.614231,0.4492178
0.3750117,0.65440977
0.35274372,0.5166871
0.67635435,0.51174206
0.6728571,0.6477941
0.46229807,0.53514326
0.4808713,0.5360047
0.62839717,0.631105
0.57019687,0.6358021
0.35274372,0.5166871
0.4212511,0.63058347
0.4212511,0.63058347
0.4577496,0.50185394
0.82001203,0.4997278
0.5145812,0.50153226
0.371059,0.65142554
0.4212511,0.63058347
0.41974398,0.6493213
0.42010552,0.40449482
0.56703675,0.4487912
0.533978,0.74192417
0.38713092,0.6597084
0.40743703,0.6743888
0.38713092,0.6597084
0.4212511,0.63058347
0.47296616,0.62252903
0.38713092,0.6597084
0.43969637,0.4950131
0.50920385,0.6598244
0.4861861,0.48458725
0.52313995,0.5020394
0.56703675,0.4487912
0.55697656,0.6490588
0.614231,0.4492178
0.47456935,0.54385346
0.5450729,0.44612053
0.38713092,0.6597084
0.4577496,0.50185394
0.56020826,0.39557636
0.42924035,0.4139864
0.43969637,0.4950131
0.3542225,0.5793249
0.46977296,0.6684257
0.5258844,0.54847264
0.55930924,0.4438695
0.45532912,0.36612877
0.38713092,0.6597084
0.49469683,0.49972123
0.38713092,0.6597084
0.41968092,0.47828764
0.37556708,0.74445486
0.55930924,0.4438695
0.41968092,0.47828764
0.4968394,0.5524084
0.47859538,0.45592928
0.56499624,0.45521688
0.45745182,0.6489924
0.37467375,0.48247218
0.42010552,0.40449482
0.3542225,0.5793249
0.5062854,0.56352997
0.5450729,0.44612053
0.5450729,0.44612053
0.5450729,0.44612053
0.5422215,0.39386716
0.40743703,0.6743888
0.41968092,0.47828764
0.5450729,0.44612053
0.55210245,0.533477
0.82001203,0.4997278
0.5696703,0.35020182
0.53077817,0.4664636
0.509767,0.51096404
0.35202748,0.63746536
0.71017694,0.45584032
0.4968394,0.5524084
0.50920385,0.6598244
0.39269975,0.47562373
0.44567496,0.3714565
0.47378102,0.6112963
0.4968394,0.5524084
0.47456935,0.54385346
0.5567003,0.5032819
0.5486738,0.7816189
0.38713092,0.6597084
0.41968092,0.47828764
0.56423813,0.5645131
0.5567003,0.5032819
0.56020826,0.39557636
0.55697656,0.6490588
0.41968092,0.47828764
0.5422215,0.39386716
0.47859538,0.45592928
0.5422215,0.39386716
0.41968092,0.47828764
0.56703675,0.4487912
0.5810985,0.5589901
0.41968092,0.47828764
0.38713092,0.6597084
0.41282916,0.5771469
0.6728571,0.6477941
0.50920385,0.6598244
0.529328,0.574848
0.4480656,0.60904926
0.38713092,0.6597084
0.56020826,0.39557636
0.7118886,0.5655637
0.4212511,0.63058347
0.46576458,0.4069466
0.7118886,0.5655637
0.4801069,0.56789285
0.36611015,0.5025993
0.40743703,0.6743888
0.45745182,0.6489924
0.7577623,0.6216138
0.5258844,0.54847264
0.5331977,0.60267323
0.5270454,0.589487
0.789943,0.67050564
0.5670125,0.5034494
0.49575403,0.46336353
0.45324466,0.48521242
0.49469683,0.49972123
0.41968092,0.47828764
0.7165359,0.5418546
0.38595736,0.6647571
0.4808713,0.5360047
0.37343508,0.56079614
0.38713092,0.6597084
0.4577496,0.50185394
0.56703675,0.4487912
0.4776258,0.56231
0.4776258,0.56231
0.47724977,0.599917
0.56020826,0.39557636
0.40743703,0.6743888
0.5719683,0.66525185
0.38297874,0.48921916
0.56499624,0.45521688
