,0,1,2,3,4,5,6,7
0,0.0,0.17940617,0.41092592,0.3903352,0.13636915,0.06519414,0.2516382,0.32226178
1,0.11986322,0.0,0.0466853,0.25768295,0.21882337,0.12337605,0.11918461,0.30839235
2,0.115356974,0.3945438,0.0,0.23593573,0.23716587,0.12769885,0.34584486,0.25413132
3,0.2854703,0.12419866,0.124838665,0.0,0.20349896,0.13109034,0.2860899,0.14799485
4,0.14454901,0.094667956,0.16770883,0.31640035,0.0,0.24906631,0.26697206,0.08383127
5,0.18090437,0.14576137,0.14248498,0.22794288,0.12177809,0.0,0.2196565,0.4994477
6,0.20543589,0.1221248,0.22016604,0.15509869,0.16042925,0.22994012,0.0,0.198178
7,0.13332543,0.16187383,0.17939563,0.3390236,0.2517316,0.20387167,0.39326665,0.0
