,0,1,2,3,4
0,1e-04,0.20601933,0.21605346,0.14390157,0.654557
1,1.1145508,1e-04,0.23193459,1.0756986,0.13941142
2,0.186442,0.10125502,1e-04,0.081531994,0.3414885
3,0.47813162,1.4508109,1.2421082,1e-04,0.26232213
4,1.5444741,0.39278212,0.28988922,0.5168839,1e-04
