,0,1,2,3,4
0,0.0,0.54294455,0.32907283,0.39834604,0.14244136
1,0.14294842,0.0,0.43271828,0.14395513,0.4710019
2,0.1468505,0.14380677,0.0,0.38017422,0.4352996
3,0.14392368,0.1394859,0.14490387,0.0,0.50005054
4,0.14266805,0.13947968,0.14474851,0.14148995,0.0
