,0,1,2,3,4
0,1e-04,0.09762858,0.07015406,0.07372162,0.6964324
1,0.6862799,1e-04,0.09527214,0.6965643,0.107191555
2,0.07227602,0.073183715,1e-04,0.0805764,0.08534163
3,0.7094549,0.69424844,0.6858385,1e-04,0.086262695
4,0.69598883,0.7049015,0.705359,0.69073176,1e-04
