,0,1,2,3,4
0,1e-08,0.798056,0.40063247,0.5112518,0.16636254
1,0.1674603,1e-08,0.5755706,0.1675525,0.70867586
2,0.17267485,0.17173508,1e-08,0.47978708,0.56358147
3,0.16920975,0.17253204,0.17190608,1e-08,0.71059054
4,0.16744828,0.16231391,0.16806592,0.16884969,1e-08
