,0,1,2,3,4,5,6,7
0,1e-04,0.1333152,0.045270536,0.058742456,0.998921,0.1339225,0.09209111,0.040879883
1,0.23296905,1e-04,0.09949447,0.13977186,0.37308308,0.14965871,0.22113347,0.16291724
2,0.15312411,0.100172274,1e-04,0.058944844,0.09212366,0.38526148,0.08884443,0.7724458
3,0.30377275,0.17310442,0.18477418,1e-04,0.14180416,0.20159811,0.08484348,0.2041636
4,0.16251406,0.14235556,0.06324406,0.16517055,1e-04,0.17607711,0.2029998,0.19272391
5,0.0702613,0.19815016,0.05976254,0.05066012,0.05565169,1e-04,0.072025426,0.1630011
6,0.06725225,0.035724238,0.10488855,0.06597972,0.10442262,0.08446923,1e-04,0.109534815
7,0.1528985,0.1409935,0.25481826,0.09706087,0.12631726,0.20348468,0.25100765,1e-04
