,0,1,2,3,4
0,1e-04,0.08836969,0.13094205,0.08195426,0.7845206
1,0.5193455,1e-04,0.09664304,0.78845686,0.11520726
2,0.051731564,0.09908069,1e-04,0.076107025,0.077182434
3,1.2301282,0.72114617,0.5095139,1e-04,0.08757265
4,0.77137125,1.0618262,1.0781627,0.62638307,1e-04
