,0,1,2,3,4,5,6,7
0,0.0,0.38144684,0.21820244,0.21013652,0.20458116,0.21164413,0.21246195,0.20666979
1,0.20798007,0.0,0.2872871,0.27047703,0.21387948,0.20030138,0.21304293,0.2041002
2,0.21039566,0.20891218,0.0,0.22427781,0.38495386,0.21197082,0.41400254,0.20563325
3,0.20797633,0.2089011,0.23640233,0.0,0.28112942,0.20664136,0.21255252,0.20665
4,0.20931372,0.20382348,0.21464437,0.21807289,0.0,0.30378115,0.25591242,0.20169407
5,0.20404221,0.208572,0.20511785,0.20498034,0.21357699,0.0,0.23667668,0.33152264
6,0.20585062,0.21865976,0.21202922,0.23255125,0.30399603,0.22156367,0.0,0.23217438
7,0.22086304,0.20605803,0.20499523,0.20178334,0.20915508,0.21148334,0.2031537,0.0
