,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-04,0.3588153,0.6884317,0.0317826,0.08192094,0.679471,0.6852599,0.21455215,0.084675446,0.04606113,0.6960078,0.6922796,0.6984801,0.68480843,0.071387075,0.026161581
1,0.039907813,1e-04,0.039511673,0.1782991,0.02503951,0.02677908,0.022383008,0.20228776,0.27982306,0.14789079,0.6860052,0.2464895,0.2980054,0.6839003,0.03454706,0.1592598
2,0.058733918,0.09766682,1e-04,0.035143644,0.12403492,0.029555434,0.08298778,0.08798327,0.67739886,0.055966306,0.6843773,0.04637362,0.12393653,0.23305875,0.17888506,0.1019435
3,0.7015174,0.1704726,0.17650394,1e-04,0.026636627,0.04492474,0.3704895,0.059516,0.70297587,0.04299153,0.1491068,0.6882142,0.22858894,0.6517039,0.6961898,0.055041034
4,0.2656004,0.08210318,0.028878367,0.044466715,1e-04,1.8032169,0.20849237,0.23488267,0.31119427,0.04908212,0.1874821,0.13644993,0.11927732,0.09818697,0.12486968,0.15741557
5,0.1451866,0.041225545,0.14584619,0.6829764,0.3094175,1e-04,0.07666264,0.11688495,0.05347324,0.6761681,0.18019684,0.037804216,0.36072516,0.112012096,0.07269566,0.057120904
6,0.28700128,0.020478636,0.026058266,0.33111048,0.20042662,0.037286974,1e-04,0.07800521,0.05590294,0.07556677,0.6910321,0.05420434,0.12650385,0.6369658,0.2653305,0.060715772
7,0.13052845,0.05406263,0.040487193,0.1904991,0.07053644,0.02227215,0.025169097,1e-04,0.48245835,0.11144488,0.17532103,0.18525293,0.114763565,0.050507203,0.11086851,0.6783213
8,0.025446573,0.17116307,0.017783215,0.14823093,0.08062523,0.6984014,0.6988274,0.17937653,1e-04,0.038036466,0.6990118,0.7016151,0.035707958,0.6939368,0.68742657,0.042682957
9,0.6874298,0.11449452,0.124799654,0.040379852,0.16389574,0.6891093,0.10445857,0.057820614,0.6896483,1e-04,0.02745487,0.039802685,0.070536755,0.6878341,0.24675542,0.34323546
10,0.035562992,0.056838054,0.63907677,0.7106014,0.12486949,0.7149103,0.69569635,0.03715369,0.68096524,0.041042887,1e-04,0.674954,0.70080817,0.6913038,0.6799595,0.7041755
11,0.031752527,0.02068149,0.05254199,0.023414213,0.41104555,0.10096086,0.73405105,0.13534923,0.01941754,0.68759096,0.6959381,1e-04,0.10567289,0.025888119,0.53560007,0.6929949
12,0.68359274,0.69588035,0.024569908,0.54056555,0.19003803,0.09346923,0.13212009,0.097160585,0.6902502,0.066384524,0.6865271,0.22668216,1e-04,0.2691791,0.06436992,0.05716076
13,0.10821451,0.05652766,0.69361585,0.024790082,0.08785296,0.695491,0.041133836,0.1555742,0.030311882,0.03266664,0.68206114,0.69281894,0.25717026,1e-04,0.44159988,0.25281635
14,0.046830036,0.7052049,0.058666173,0.69320875,0.03905388,0.11034441,0.68990874,0.11724154,0.031535737,0.70136356,0.18248013,0.051741067,0.67384416,0.7013453,1e-04,0.6991669
15,0.2386374,0.03950846,0.030780844,0.18716511,0.030356951,0.026585987,0.23221427,0.058666013,1.8125851,0.13512844,0.69340605,0.10946566,0.24472551,0.67691773,0.09575796,1e-04
