,0,1,2,3,4,5,6,7
0,1e-08,0.14669439,0.42292383,0.30524078,0.21523027,0.13907944,0.19055226,0.15983215
1,0.12495283,1e-08,0.25107,0.26946807,0.31405866,0.13933021,0.14200369,0.17486356
2,0.115318276,0.09428711,1e-08,0.28008243,0.22938494,0.19631007,0.41069397,0.19494885
3,0.14926511,0.10887954,0.22563073,1e-08,0.30884033,0.13691092,0.2941749,0.30739224
4,0.346157,0.16356593,0.24926032,0.15934569,1e-08,0.17515576,0.21672514,0.091568366
5,0.20099401,0.11593939,0.12724327,0.10726262,0.10010248,1e-08,0.20750865,0.4925718
6,0.11895312,0.15195675,0.11425019,0.09384292,0.1279305,0.2770091,1e-08,0.81169045
7,0.17637792,0.15801688,0.18387058,0.08940644,0.14087166,0.14839487,0.12811524,1e-08
