,0,1,2,3,4
0,0.0,0.42347997,0.44514936,0.12554424,0.5123714
1,0.10428506,0.0,0.46167958,0.34609038,0.119192906
2,0.13818748,0.14774,0.0,0.58343023,0.3062498
3,0.10159403,0.1847514,0.18183403,0.0,0.41961998
4,0.105701886,0.16869856,0.15383264,0.1154126,0.0
