,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-08,0.16039193,0.10229906,0.112937346,0.12518054,0.09898714,0.106886186,0.17769006,1.1713544,0.118567236,0.10538704,0.10305567,0.10212606,0.1044318,0.110861756,0.10828995
1,0.10965835,1e-08,0.122127116,0.12488086,0.10630279,0.106652156,0.106643304,0.121743694,0.10750243,0.9205127,0.10068959,0.1164992,0.10841736,0.10281176,0.10752793,0.6435147
2,0.11201185,0.11301903,1e-08,0.11411502,1.2255862,0.10869721,0.15000765,0.111665204,0.10345498,0.12037529,0.10347961,0.13160351,1.1019311,0.17058256,0.12879515,0.13142483
3,0.10510496,0.11771469,0.121391825,1e-08,0.10401559,0.10816916,0.117203735,0.102780834,0.101468995,0.11743818,0.3181576,0.10025423,0.16269907,0.102004245,0.10285661,0.11532072
4,0.12448533,0.11161249,0.11172658,0.113554716,1e-08,0.13032633,0.11222173,0.107247755,0.11007886,0.11005569,0.107121035,0.7880675,0.31949875,0.11861195,0.13020737,0.14205496
5,0.13011469,0.103017315,0.12418787,0.10082954,0.11431741,1e-08,0.110526904,0.126795,0.112806365,0.10099988,0.10726049,0.110882394,0.117946945,0.7644772,0.14072095,0.11326209
6,0.16890667,0.105002396,0.10707521,0.17371681,0.13149439,0.11689729,1e-08,0.10594853,0.10115909,0.116793916,0.10271613,0.1331208,0.10089835,0.1048094,0.17442392,0.12855373
7,0.14608619,0.1092867,0.107819125,0.16957298,0.11748897,0.1059621,0.10729565,1e-08,0.10654666,0.108797245,0.1127597,0.15295947,0.12565939,0.11062391,0.14392886,0.10443525
8,0.10836772,1.4437611,0.10668815,0.13644312,0.119966425,0.101888604,0.100697495,0.13218474,1e-08,0.13526621,0.101187125,0.1024403,0.10104141,0.101371296,0.10634579,0.13272025
9,0.10377434,0.13836728,0.93405,0.11432352,0.13770974,0.10333968,0.14483225,0.10670186,0.09920253,1e-08,0.10857626,0.11127816,0.11560556,0.10519183,0.12381848,0.35127473
10,0.13239998,0.10796172,0.10520466,0.10322504,1.1800189,0.10699611,0.10434155,0.10455739,0.10536679,0.10184434,1e-08,0.10330127,0.1012526,0.10093477,0.10233384,0.10153654
11,0.109274834,0.10521897,0.12564808,0.10377808,0.119657114,1.14913,0.14621134,0.11943243,0.10665139,0.09989003,0.10359045,1e-08,0.129902,0.11206904,0.10274255,0.10379143
12,0.1061663,0.103450924,0.1081572,0.33179018,0.14088628,0.11742936,1.0808281,0.11911426,0.098803565,0.1184773,0.10379817,0.14994387,1e-08,0.12809443,0.12703381,0.13222353
13,0.12149157,0.102071844,0.10377302,0.104185276,0.12104571,0.10409911,0.10630216,0.6826407,0.10558997,0.10605341,0.10000219,0.10522123,0.12189018,1e-08,0.1378684,0.11728384
14,0.13804995,0.1039808,0.09931128,0.10211692,0.108843565,0.14342453,0.101042874,1.1566479,0.101326205,0.100714214,0.11494833,0.13002925,0.10154694,0.102169074,1e-08,0.10349774
15,0.13114175,0.10505208,0.11577854,0.21983375,0.10692482,0.10489643,0.1294844,0.112882815,0.1230132,0.22719604,0.102565795,0.13200776,0.1114938,0.10139327,0.123644,1e-08
