,0,1,2,3,4,5,6,7
0,1e-04,0.08980437,0.073723346,0.09906875,0.7756482,0.2806314,0.6434462,0.596381
1,0.44823858,1e-04,0.11016503,0.19547887,0.09635835,0.6811144,0.5169257,0.32447726
2,0.5261236,0.5264294,1e-04,0.69656193,0.11149516,0.17502962,0.084391244,0.38125023
3,1.1528989,0.6819682,0.8220193,1e-04,0.07343323,0.6348852,0.07595734,1.149726
4,0.70411986,1.0206289,0.4535735,0.7124415,1e-04,0.11101603,0.6332143,0.43442008
5,0.20385352,0.29767674,0.52363765,1.083506,1.0860484,1e-04,0.5209136,0.14517137
6,1.1988614,0.72468185,1.1156483,0.2922109,1.1068634,0.23161365,1e-04,0.04874021
7,0.534354,0.6048709,0.58305985,0.67762125,1.0009804,0.52254486,0.6967066,1e-04
