,0,1,2,3,4
0,1e-04,0.11484278,0.12327441,0.11522968,0.69912905
1,0.70108896,1e-04,0.112791784,0.70627147,0.13038844
2,0.048859112,0.04816863,1e-04,0.11187249,0.123787425
3,0.6923389,0.68401074,0.68598586,1e-04,0.113461
4,0.68895775,0.6834082,0.6991205,0.6954554,1e-04
