,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-08,0.2551786,0.23660475,0.259622,0.26955155,0.24115752,0.23903695,0.27984932,1.0863532,0.26572132,0.23753698,0.24283536,0.24433437,0.24017082,0.24607678,0.26668382
1,0.24518524,1e-08,0.26849657,0.25553772,0.2495627,0.24661185,0.24548721,0.2525037,0.24404149,0.37865135,0.24640858,0.24901314,0.2403136,0.22824262,0.24365255,0.31767637
2,0.2561676,0.25796703,1e-08,0.25336242,0.9925301,0.24286808,0.2716172,0.2476009,0.23952778,0.25299105,0.24346028,0.26668912,0.5979645,0.273482,0.25201187,0.26449016
3,0.23368248,0.26330343,0.24872099,1e-08,0.25499916,0.24530308,0.24900033,0.23533905,0.23755895,0.25156122,0.3010632,0.23597166,0.2647467,0.24000213,0.237987,0.25297016
4,0.25211698,0.256517,0.2596946,0.24835707,1e-08,0.25843146,0.243199,0.24345869,0.24833983,0.25101134,0.2436931,0.3567727,0.410946,0.25594464,0.24720633,0.26768294
5,0.25136957,0.24443668,0.25191557,0.24076732,0.24626979,1e-08,0.25574216,0.25741938,0.24970798,0.2323153,0.24632363,0.24609454,0.24595176,0.3901384,0.2449501,0.2694682
6,0.2678605,0.23821902,0.2408508,0.27081653,0.27229872,0.26225066,1e-08,0.24210957,0.23939386,0.25202465,0.24051395,0.2758339,0.23977591,0.23944545,0.27090067,0.27717412
7,0.26750597,0.25258866,0.2500894,0.274097,0.25654456,0.24221866,0.24999668,1e-08,0.24624012,0.2476981,0.24507448,0.26627567,0.26409143,0.24792394,0.2656625,0.23360206
8,0.24810696,1.0317397,0.24919596,0.25106418,0.259441,0.24264002,0.23944864,0.2639729,1e-08,0.30744657,0.24261545,0.23879267,0.23302099,0.24172616,0.2413643,0.3205845
9,0.24509989,0.28273377,0.40990388,0.25619298,0.27825907,0.24251628,0.26511833,0.24641073,0.2401857,1e-08,0.25511733,0.24239226,0.26667905,0.24439271,0.24607638,0.33149934
10,0.26924843,0.23848884,0.23645748,0.23302722,0.66859365,0.23810449,0.2439341,0.24899155,0.24334063,0.24620418,1e-08,0.2372269,0.24333246,0.2435787,0.2383633,0.23616318
11,0.25024036,0.24639137,0.26791424,0.23873505,0.25988552,0.5650329,0.26143453,0.24953581,0.23897447,0.23830487,0.2308032,1e-08,0.2587199,0.28153816,0.24019441,0.24223216
12,0.24164286,0.24201718,0.2388633,0.32882735,0.27079993,0.24562652,0.46395174,0.25992078,0.2353843,0.25431183,0.24282546,0.26384565,1e-08,0.25654864,0.26127753,0.26898372
13,0.2559337,0.23868547,0.24502335,0.24738252,0.24797057,0.23206978,0.26896733,0.3460528,0.23811322,0.24214688,0.23894662,0.24449109,0.2523899,1e-08,0.25812933,0.24853352
14,0.29752886,0.23896703,0.24180958,0.23471947,0.25002596,0.26938635,0.23522666,0.50761807,0.25476247,0.24496333,0.25174752,0.26584515,0.23625341,0.23345606,1e-08,0.23429862
15,0.2544825,0.24118523,0.2624864,0.29778397,0.25270572,0.24721666,0.26302838,0.25001127,0.25084537,0.29471382,0.23953198,0.26252854,0.24574186,0.24063793,0.25246277,1e-08
