,0,1,2,3,4
0,1e-04,0.09764087,0.070184655,0.073754825,0.6964324
1,0.6862799,1e-04,0.09527074,0.6965643,0.10723098
2,0.07228083,0.073192425,1e-04,0.08058155,0.08534863
3,0.7094549,0.69424844,0.6858385,1e-04,0.08625664
4,0.69598883,0.7049015,0.705359,0.69073176,1e-04
