,0,1,2,3,4
0,1e-08,0.8000601,0.4007441,0.51203656,0.16643661
1,0.16745767,1e-08,0.57540554,0.1675404,0.7167339
2,0.17268232,0.17174822,1e-08,0.47976038,0.56429666
3,0.16922674,0.17259271,0.17198358,1e-08,0.70783824
4,0.16741739,0.16244724,0.16825876,0.16888739,1e-08
