,0,1,2,3,4
0,0.0,0.5407182,0.32595906,0.3937663,0.14185004
1,0.1429727,0.0,0.43307275,0.14405194,0.46456546
2,0.14679134,0.1437006,0.0,0.38000393,0.43367624
3,0.14379323,0.13903016,0.14429697,0.0,0.504247
4,0.14291508,0.13843772,0.14321968,0.14119218,0.0
