,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1e-04,0.36147416,0.6964635,0.032019358,0.08230757,0.6806268,0.6984523,0.21166846,0.08540819,0.04634618,0.7023949,0.6815454,0.69948155,0.68678635,0.07190767,0.026221078
1,0.039845183,1e-04,0.03928303,0.17856288,0.024603464,0.026453124,0.022365758,0.20182309,0.27840942,0.15341847,0.6931789,0.24897704,0.30165127,0.69675463,0.034613207,0.161785
2,0.058787804,0.09821805,1e-04,0.03544686,0.123526216,0.02990082,0.10010295,0.08748768,0.69803774,0.056214992,0.6037879,0.046202745,0.12594192,0.23653272,0.17735182,0.10218961
3,0.6714803,0.17048055,0.17579283,1e-04,0.026473427,0.04494009,0.37084427,0.096265316,0.68768096,0.04270148,0.151078,0.69776213,0.22383869,0.6834353,0.6778055,0.05549667
4,0.26462272,0.08200245,0.028866155,0.04464076,1e-04,1.7895467,0.20210126,0.23475079,0.31107357,0.04937812,0.18387248,0.13856621,0.12046647,0.09769238,0.1274572,0.15377982
5,0.1459621,0.04108209,0.14619642,0.69575334,0.31336263,1e-04,0.076962814,0.1149017,0.05335791,0.6723413,0.18545723,0.037747875,0.35745245,0.10858633,0.07888415,0.057342306
6,0.28976417,0.020600727,0.025364649,0.33216447,0.19742298,0.037527334,1e-04,0.07770744,0.05586475,0.07591522,0.69746614,0.05420356,0.6758684,0.034396265,0.26965806,0.05991319
7,0.12364406,0.05389158,0.04070206,0.19196594,0.070326485,0.021775229,0.025318405,1e-04,0.4823901,0.11201866,0.17571257,0.18455629,0.116122,0.050601885,0.11206953,0.701095
8,0.025324484,0.1735165,0.017419832,0.15008305,0.0808172,0.68837523,0.7098092,0.17895852,1e-04,0.03818382,0.69939554,0.7006137,0.33427158,0.711763,0.70961905,0.042903524
9,0.68246645,0.11572521,0.12962894,0.040339973,0.16507635,0.6760944,0.1053735,0.057714004,0.6933126,1e-04,0.031156626,0.039633635,0.0701795,0.6905626,0.24866623,0.3469601
10,0.035966042,0.057394367,0.684808,0.6975367,0.12693925,0.69401014,0.6873489,0.037122257,0.6910645,0.040972352,1e-04,0.7042274,0.68780434,0.7029381,0.68885523,0.70906717
11,0.03159032,0.019852774,0.052590817,0.021822643,0.41022396,0.09973298,0.7340506,0.13415954,0.01903255,0.68651164,0.6931945,1e-04,0.1054061,0.02550501,0.6616596,0.6962419
12,0.6867763,0.70041734,0.024927309,0.5405604,0.19100568,0.09135481,0.12006044,0.097310044,0.69409215,0.06683379,0.68929195,0.22188738,1e-04,0.2632575,0.063352294,0.05720497
13,0.108732104,0.057119437,0.6904239,0.025471414,0.089776576,0.688865,0.0415416,0.15242594,0.030732162,0.032801755,0.6688985,0.7129172,0.25986993,1e-04,0.44183484,0.2513496
14,0.04720743,0.6823355,0.12679225,0.69329816,0.039655376,0.10970522,0.68691975,0.11753649,0.031014115,0.6911109,0.18285187,0.0515705,0.6845604,0.6903096,1e-04,0.69988835
15,0.23663317,0.029775057,0.030650169,0.18844375,0.03002096,0.02689654,0.23270209,0.058639154,1.7942656,0.13584101,0.7018268,0.109745175,0.2543485,0.7053006,0.095195964,1e-04
