,0,1,2,3,4
0,1e-08,0.845401,0.6026586,0.5858229,0.075339116
1,0.1593653,1e-08,0.5761993,0.14293207,0.69291675
2,0.26686284,0.18836848,1e-08,0.3045155,0.84977007
3,0.32742634,0.12663269,0.20820676,1e-08,0.6013854
4,0.16691625,0.14708157,0.18772796,0.42741707,1e-08
