,0,1,2,3,4
0,0.0,0.42985842,0.6391331,0.49787417,0.10950432
1,0.123643,0.0,0.26225147,0.09519443,0.52002406
2,0.14218247,0.22202432,0.0,0.3880835,0.30684888
3,0.13994,0.13442153,0.12176832,0.0,0.50272554
4,0.110487446,0.08814765,0.1578711,0.23676568,0.0
