,0,1,2,3,4,5,6,7
0,1e-04,0.07605014,0.09447349,0.08630012,0.70538825,0.69224554,0.6889299,0.68125594
1,0.6871669,1e-04,0.08753072,0.082982786,0.083942,0.70136917,0.69225365,0.70300794
2,0.7027144,0.6919726,1e-04,0.6880452,0.09289179,0.09823947,0.088642344,0.6944441
3,0.70006114,0.6909479,0.68353045,1e-04,0.08607292,0.6793043,0.085028864,0.7042895
4,0.69049156,0.6979026,0.7030944,0.6866044,1e-04,0.08722923,0.7080276,0.6891095
5,0.6898589,0.6974747,0.70350784,0.6958819,0.6979746,1e-04,0.70508283,0.091097966
6,0.67432404,0.6942061,0.68864113,0.6913631,0.69696695,0.69096816,1e-04,0.10881218
7,0.7060274,0.6974663,0.68557715,0.6856653,0.7004033,0.7012954,0.7048947,1e-04
