,0,1,2,3,4,5,6,7
0,1e-08,0.19176582,0.23439023,0.43436268,0.28179926,0.13425052,0.12200876,0.08633428
1,0.3512922,1e-08,0.37488696,0.40603727,0.27606106,0.1738861,0.061509293,0.1935128
2,0.20298254,0.30835336,1e-08,0.19261605,0.5242702,0.3250362,0.37008342,0.13337319
3,0.14774889,0.48577246,0.22106975,1e-08,0.2850344,0.21864599,0.42359412,0.413173
4,0.25930092,0.41429624,0.16616383,0.13504511,1e-08,0.16222268,0.28845063,0.119828016
5,0.1985079,0.107315734,0.25001237,0.12923822,0.09559202,1e-08,0.2466347,0.514279
6,0.14501132,0.38588932,0.18754356,0.10730838,0.17813842,0.20986097,1e-08,0.37230775
7,0.33283052,0.15784961,0.07304338,0.07556213,0.29652575,0.52456325,0.18494855,1e-08
